Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km),Latitude,Longitude
792.02,low density,single_storey,2,No,walled,old,107.1428571,118481.5071,13,2.27935979,1.615873744,10.52348377,0.755115808,-17.711880693566027,31.127523583054987
700.0,low density,double_storey,1,Yes,walled&electric,old,107.1428571,111758.3286,9,2.308994913,1.602382831,10.51081414,0.784271398,-17.718063649166325,31.18576623958007
626.7,low density,single_storey,1,Yes,walled,established,107.1428571,106531.4643,9,2.337894533,1.577665253,10.48621249,0.773833175,-17.78192665073148,31.041985702717145
1386.0,low density,single_storey,1,Yes,walled&electric,established,107.1428571,160613.8929,10,2.3611157,1.59599017,10.50431229,0.753632006,-17.728751883106085,31.063624182989898
684.0,low density,single_storey,1,No,walled&electric,established,107.1428571,110404.1,8,2.345910632,1.612201206,10.52077346,0.774157115,-17.777708477847444,31.0464394209306
570.54,low density,double_storey,1,Yes,walled&electric,established,107.1428571,102187.65,11,2.369940308,1.591442238,10.54853681,0.787425818,-17.723842539483396,31.19812815861796
648.01,low density,single_storey,1,No,walled&electric,established,107.1428571,107695.7786,9,2.378520077,1.611631196,10.5218103,0.816955191,-17.791301430873997,31.09621100117963
800.0,low density,single_storey,2,Yes,walled&electric,established,107.1428571,118547.2357,12,2.416831642,1.545031444,10.58629121,0.793362123,-17.755978114839685,31.175099091215532
648.07,low density,single_storey,1,Yes,walled&electric,established,107.1428571,107564.6429,11,2.432683198,1.561785654,10.56163291,0.125084144,-17.774279376368206,31.14011828373733
647.99,low density,single_storey,1,No,walled&electric,established,107.1428571,107279.1071,9,2.414539297,1.586399775,10.49268674,0.197442946,-17.74495728535515,31.00735452298823
648.0,low density,single_storey,1,No,walled&electric,established,107.1428571,107264.65,9,2.434727838,1.603749343,10.51337455,0.774173094,-17.79742389292463,31.008055555881427
648.13,low density,single_storey,1,No,walled&electric,established,107.1428571,107244.5143,10,2.408869821,1.608120201,10.5159987,0.797558777,-17.72624507283621,31.104121395902435
611.85,low density,single_storey,1,No,walled&electric,established,107.1428571,126416.5571,8,2.39897364,1.42903142,10.33295002,0.793917161,-17.718464600674817,31.173496671628982
612.0,low density,single_storey,1,No,walled&electric,established,107.1428571,104393.25,14,2.431242804,1.452927726,10.35465247,0.629558139,-17.722848634621823,31.195467234353185
800.02,low density,single_storey,1,Yes,walled,established,107.1428571,117574.2714,8,2.315226169,1.314849869,10.22205199,0.081548649,-17.769147143874086,31.03277986826388
600.0,low density,single_storey,1,No,walled,established,107.1428571,103264.6571,10,2.311648852,1.301158064,10.20837357,0.505946078,-17.72219508108241,31.154148662071776
683.97,low density,single_storey,1,Yes,walled,established,107.1428571,108986.8643,12,2.259056337,1.197459011,10.10571826,0.492712261,-17.786943206269036,31.11588717788642
612.05,low density,single_storey,1,No,walled&electric,established,107.1428571,103834.15,14,2.135630116,1.158385127,10.0640435,0.384784789,-17.716524447106178,31.06720129257876
810.0,low density,single_storey,1,No,walled,established,107.1428571,117960.0214,8,2.130976387,0.961827346,9.868122486,0.324190473,-17.781898287084395,31.04803335554993
648.12,low density,single_storey,2,Yes,walled,established,107.1428571,106382.2643,12,2.161435797,0.943346195,9.851237055,0.129609967,-17.785909625642763,31.082729862078306
612.02,low density,single_storey,1,No,walled&electric,established,107.1428571,103742.5786,11,2.232127259,0.926194919,9.834254757,0.122056706,-17.7482513121414,31.040381416309465
611.88,low density,single_storey,1,Yes,walled,established,107.1428571,103703.5786,11,2.235008596,0.937549811,9.845540402,0.153618452,-17.788237901817332,31.01690050833534
647.95,low density,double_storey,1,No,walled,established,107.1428571,106045.2714,8,2.216411156,0.934285495,9.842744814,0.162555088,-17.704705402742885,31.08660069111121
712.07,low density,single_storey,1,No,walled&electric,established,107.1428571,110595.7143,8,2.35507034,1.1473071,10.04867864,0.147095065,-17.700763884444207,31.033976962792735
647.99,low density,single_storey,1,Yes,walled,established,107.1428571,105975.3643,11,2.318120555,1.007775914,9.910511878,0.381219574,-17.70553495450694,31.18510271594742
918.95,low density,single_storey,1,Yes,walled,established,107.1428571,125131.5714,13,2.303514731,1.08943239,9.994604954,0.264408264,-17.709798005570793,31.049717571466225
143.45,low density,single_storey,1,Yes,walled,relatively new,107.1428571,153444.6357,11,2.427927966,1.196074738,10.08913801,0.311412084,-17.784716791960822,31.10817858520461
1800.0,low density,single_storey,1,No,walled,relatively new,107.1428571,252189.0929,14,2.414415994,1.203404128,10.09879895,0.454081885,-17.786806705104276,31.0430696703142
1250.0,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,193163.9214,8,2.422347659,1.20379703,10.09802338,0.452284311,-17.790260111783816,31.15394030408278
611.96,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,102899.4357,11,2.439963319,1.253537934,10.1470037,0.45660638,-17.774461278412954,31.0207463978019
1192.02,low density,single_storey,2,Yes,walled,relatively new,107.1428571,144248.5714,8,2.465496516,1.24262138,10.13136637,0.50135173,-17.76488031394698,31.098498823941345
836.0,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,118776.5857,13,2.482781189,1.234106547,10.11919412,0.506129444,-17.784841914022888,31.12764252769378
864.15,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,121094.9286,10,2.464968435,1.208012735,10.09517804,0.509444848,-17.765893394014288,31.151225091690186
800.02,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,116030.8,9,1.590752197,1.297648989,10.05937196,0.482315325,-17.763616975156786,31.02104519554967
612.02,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,102533.5357,8,1.603572282,1.293704428,10.06107008,0.625682978,-17.783941802462095,31.173969853225646
800.0,low density,single_storey,1,Yes,walled,relatively new,107.1428571,115821.9714,12,1.596721731,1.279382234,10.04303365,0.61589209,-17.79377987785431,31.1118890695793
1107.07,low density,single_storey,1,Yes,walled,relatively new,107.1428571,137755.3286,8,1.604119181,1.282885584,10.05006112,0.610129398,-17.717026939652275,31.00000983631048
591.94,low density,single_storey,1,Yes,walled&electric,relatively new,142.8571429,143122.5,11,1.603594099,1.272160676,10.03862002,0.608253645,-17.780595256874534,31.030010678637925
611.88,low density,single_storey,1,Yes,walled,relatively new,107.1428571,102141.5,12,1.646752243,1.275033245,10.06048709,0.60144576,-17.72114054464199,31.11154210372419
665.31,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,129610.8429,12,1.672355152,1.304219771,10.10066639,0.579339441,-17.764623532968557,31.150203502059295
648.02,low density,double_storey,1,Yes,walled,relatively new,107.1428571,104561.9143,9,1.732209178,1.276407201,10.0948616,0.587755713,-17.795294350273387,31.04107743653073
622.51,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,102687.5786,8,2.653323253,1.180152906,10.01243784,0.537362947,-17.72948953419749,31.19332137104944
1186.55,low density,double_storey,1,No,walled,relatively new,107.1428571,185276.5857,10,2.69360339,1.045861371,9.842182633,0.591919461,-17.775878573948898,31.191284402888417
1125.0,low density,single_storey,1,Yes,walled,relatively new,107.1428571,138375.9571,14,2.729124167,1.073587191,9.856293915,0.158480681,-17.702762190183194,31.180133371564903
560.09,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,117953.6143,14,2.764401282,1.089828645,9.856302134,0.122411534,-17.7842542403425,31.08155114835547
611.96,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,101511.3643,12,2.760334594,1.051885111,9.813181784,0.09709027,-17.760741238909787,31.1039553603683
1000.0,low density,single_storey,1,Yes,walled,relatively new,107.1428571,129095.3429,12,2.848638919,1.313768036,10.07990549,0.13359675,-17.701850979990766,31.17060800966382
1028.37,low density,single_storey,1,No,walled,relatively new,107.1428571,130499.5786,10,2.869163415,1.347632889,10.11019301,0.033204082,-17.768786838863132,31.163305248234035
600.01,low density,single_storey,1,Yes,walled,relatively new,107.1428571,100405.5643,12,3.618527177,1.788627293,9.838586698,1.663090361,-17.719091740172413,31.072378554823036
639.9,low density,single_storey,1,No,walled,relatively new,107.1428571,103206.5143,14,3.723215844,1.773724688,9.777663534,0.195616912,-17.763431019795853,31.13185061370012
876.26,low density,single_storey,2,Yes,walled,relatively new,107.1428571,120088.6643,11,3.708931661,1.798570199,9.803947823,0.13366104,-17.703602312439525,31.100476293379607
600.0,low density,single_storey,1,No,walled,old,107.1428571,100271.3357,10,3.743579173,1.820078835,9.803710595,0.117018147,-17.740928210281602,31.183601897869806
988.0,low density,single_storey,2,Yes,walled&electric,old,107.1428571,127948.5214,11,3.815368805,1.822312005,9.768782464,0.517982127,-17.704346161837012,31.03073842060963
757.51,low density,single_storey,1,Yes,walled&electric,old,107.1428571,111469.6429,8,3.794476312,1.837971795,9.791941076,0.575054788,-17.774474571186612,31.05777926518437
684.0,low density,single_storey,2,No,walled&electric,old,107.1428571,106160.6214,13,3.821598514,1.845566015,9.766584286,0.570690769,-17.797557706731425,31.138787461833882
612.0,low density,single_storey,1,Yes,walled&electric,old,107.1428571,100962.75,13,3.796610907,1.826456278,9.743477836,0.622038595,-17.73184229600668,31.012428460684365
836.0,low density,single_storey,2,Yes,walled&electric,new,107.1428571,116942.0786,13,3.842744029,1.866094312,9.788823772,0.643382417,-17.794818382705998,31.00672591545986
684.02,low density,single_storey,1,Yes,walled,new,107.1428571,130505.8571,8,3.823824998,1.874797473,9.805735619,0.628445721,-17.743705558812835,31.111848384415016
839.67,low density,single_storey,1,No,walled,new,107.1428571,117091.6643,8,3.82138308,1.836783425,9.768626261,0.620822545,-17.75569194133819,31.091089603188767
648.07,low density,single_storey,1,Yes,walled,new,107.1428571,103382.1714,13,3.837929259,1.841812586,9.785619301,0.64988343,-17.75266954941585,31.085689194402153
611.91,low density,single_storey,1,No,walled&electric,new,107.1428571,100781.2214,11,3.744902763,1.928644551,9.88902833,0.65729749,-17.737752742084535,31.023226311150378
648.05,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,103295.6214,12,3.746891034,1.94591949,9.901900002,0.181516813,-17.793782200106108,31.06443380597414
600.0,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,99836.62143,12,3.71118933,1.939445037,9.914259961,0.169883544,-17.71217066231859,31.12789774865841
859.0,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,118220.0286,13,3.70913511,1.920911895,9.900416483,0.156532877,-17.767610891474977,31.133838183180785
846.47,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,119528.3,10,3.783065188,1.924420688,9.952483802,0.171877536,-17.771205208222074,31.096178492193218
790.73,low density,single_storey,2,No,walled&electric,relatively new,107.1428571,113724.4714,10,3.177396399,1.363343351,9.122062865,0.15810089,-17.749155646170294,31.00804043690577
603.74,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,99888.2,12,3.240284433,1.425148805,9.187384592,0.266721634,-17.708733457668416,31.009702309527572
648.01,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,102934.2143,14,3.309506019,1.470240023,9.25642975,0.164864999,-17.701360125138052,31.186940778865555
749.0,low density,single_storey,1,No,walled,relatively new,107.1428571,110057.0857,9,3.276070346,1.447419249,9.222986917,0.164128314,-17.74962235823593,31.056525844260882
835.96,low density,single_storey,2,No,walled&electric,relatively new,107.1428571,116246.8,11,3.252221782,1.40726185,9.196274944,0.161850572,-17.749147285406195,31.12025822735544
612.1,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,100027.1,11,3.342022471,1.503264779,9.290150737,0.195362939,-17.713718269127508,31.077324039265196
792.0,low density,single_storey,2,Yes,walled,relatively new,107.1428571,112840.3571,11,3.397551899,1.53862063,9.345242158,0.159866691,-17.73299763082275,31.050177053045157
796.84,low density,single_storey,2,No,walled&electric,relatively new,107.1428571,113168.8357,9,3.331418381,1.451158612,9.274148767,0.192176612,-17.76232998133255,31.10357625539773
683.94,low density,single_storey,1,No,walled,relatively new,107.1428571,105035.2786,10,3.328066724,1.427270807,9.267938877,0.212860949,-17.7423391840169,31.138710245479853
648.1,low density,single_storey,2,No,walled,new,107.1428571,102377.7357,13,3.394145334,1.453325839,9.330945217,0.037195351,-17.739286114098363,31.156762013190104
612.02,low density,single_storey,2,No,walled&electric,new,107.1428571,121524.6071,10,3.497298993,1.530028354,9.433982345,0.287553164,-17.76455620087689,31.189124625570518
600.0,low density,single_storey,1,Yes,walled,new,107.1428571,98664.00714,11,3.479917726,1.50735526,9.415159012,0.600349445,-17.7043266522887,31.13872860747721
776.74,low density,single_storey,1,Yes,walled&electric,new,107.1428571,111269.0571,14,3.54658598,1.54921105,9.480274488,0.342155101,-17.701024485597312,31.03363523989494
600.01,low density,single_storey,1,No,walled,new,107.1428571,98620.87857,13,3.530227071,1.522778522,9.461664868,0.553458811,-17.744206179486255,31.059279589499308
612.0,low density,single_storey,1,Yes,walled&electric,new,107.1428571,99437.79286,10,3.567141436,1.566339087,9.500985602,0.543210455,-17.722109331927932,31.08749016347081
648.0,low density,single_storey,1,No,walled&electric,old,107.1428571,101867.9786,11,3.580679069,1.5603089,9.511715847,0.546161476,-17.769343990331528,31.198318799907646
684.0,low density,single_storey,1,Yes,walled,old,107.1428571,104417.4143,12,3.620359441,1.572504549,9.547894255,0.184259755,-17.73271186923472,31.19873423423385
1199.99,low density,single_storey,1,Yes,walled,old,107.1428571,141188.5214,12,3.676199946,1.602203928,9.60069049,0.163413513,-17.771803918589487,31.17674074001986
684.07,low density,single_storey,1,Yes,walled,old,107.1428571,128727.8929,10,2.080599791,0.757084965,7.803467398,0.142127025,-17.724480149200623,31.012521223707477
500.01,low density,single_storey,1,Yes,walled,old,107.1428571,91089.82857,13,2.110605352,0.736196545,7.820915697,0.150931549,-17.75883340694629,31.03402611386405
749.0,low density,single_storey,1,No,walled&electric,old,107.1428571,108511.7,9,2.123802013,0.733472022,7.822614958,0.190819592,-17.77208289576337,31.07188788089161
684.07,low density,single_storey,1,Yes,walled,old,107.1428571,103835.3714,14,2.103066075,0.755387031,7.800701757,0.225227224,-17.76972580554609,31.106828904945658
1439.98,low density,double_storey,2,No,walled,old,107.1428571,157741.1214,10,2.118012836,0.751781853,7.804883571,0.225905296,-17.736062239854817,31.071374636490297
1452.99,low density,double_storey,2,Yes,walled&electric,old,107.1428571,158630.4286,13,2.147199166,0.7215492,7.835240973,0.257008271,-17.756991760124254,31.018052096463006
